gene,weight
SLC7A7,1.0
SLC7A8,1.0
SLC7A9,1.0
SLC8A1,1.0
SLC8A1-AS1,1.0
SLC8A2,1.0
SLC8A3,1.0
SLC8B1,1.0
SLC9A1,1.0
SLC9A2,1.0
SLC9A3-AS1,1.0
SLC9A5,1.0
SLC9A6,1.0
SLC9A8,1.0
SLC9A9,1.0
SLC9B1,1.0
SLC9C1,1.0
SLC9C2,1.0
SLCO1A2,1.0
SLCO1C1,1.0
SLCO2A1,1.0
SLCO2B1,1.0
SLCO3A1,1.0
SLCO4A1,1.0
SLCO4C1,1.0
SLCO5A1,1.0
SLCO5A1-AS1,1.0
SLFN11,1.0
SLFN12L,1.0
SLFN5,1.0
SLFNL1-AS1,1.0
SLIRP,1.0
SLIT1,1.0
SLIT2,1.0
SLIT3,1.0
SLITRK1,1.0
SLITRK2,1.0
SLITRK3,1.0
SLITRK4,1.0
SLK,1.0
SLTM,1.0
SLU7,1.0
SLX4,1.0
SLX9,1.0
SMAD1,1.0
SMAD1-AS2,1.0
SMAD3,1.0
SMAD5,1.0
SMAD6,1.0
SMAD7,1.0
SMAD9,1.0
SMAGP,1.0
SMANTIS,1.0
SMAP1,1.0
SMAP2,1.0
SMARCA2,1.0
SMARCAL1,1.0
SMARCB1,1.0
SMARCC1,1.0
SMARCC2,1.0
SMARCD1,1.0
SMARCD2,1.0
SMARCD3,1.0
SMARCE1,1.0
SMC1A,1.0
SMC1B,1.0
SMC2,1.0
SMC3,1.0
SMC4,1.0
SMC5-DT,1.0
SMCO2,1.0
SMCO4,1.0
SMCR5,1.0
SMCR8,1.0
SMDT1,1.0
SMG1P5,1.0
SMG1P7,1.0
SMG8,1.0
SMG9,1.0
SMIM10,1.0
SMIM10L1,1.0
SMIM10L2A,1.0
SMIM10L2B,1.0
SMIM11,1.0
SMIM13,1.0
SMIM14-DT,1.0
SMIM15,1.0
SMIM15-AS1,1.0
SMIM17,1.0
SMIM18,1.0
SMIM19,1.0
SMIM2-AS1,1.0
SMIM20,1.0
SMIM26,1.0
SMIM27,1.0
SMIM29,1.0
SMIM3,1.0
SMIM30,1.0
SMIM32,1.0
SMIM35,1.0
SMIM36,1.0
SMIM38,1.0
SMIM43,1.0
SMIM45,1.0
SMIM5,1.0
SMKR1,1.0
SMN1,1.0
SMN2,1.0
SMNDC1,1.0
SMO,1.0
SMOC1,1.0
SMOC2,1.0
SMOX,1.0
SMPD1,1.0
SMPD2,1.0
SMPD3,1.0
SMPDL3A,1.0
SMPX,1.0
SMS,1.0
SMTN,1.0
SMU1,1.0
SMUG1,1.0
SMURF1,1.0
SMURF2,1.0
SMYD2,1.0
SMYD3,1.0
SMYD4,1.0
SMYD5,1.0
SNAI3,1.0
SNAI3-AS1,1.0
SNAP23,1.0
SNAP25-AS1,1.0
SNAP29,1.0
SNAP47,1.0
SNAPC1,1.0
SNAPC2,1.0
SNAPC4,1.0
SNAPC5,1.0
SNAPIN,1.0
SNCA,1.0
SNCAIP,1.0
SNCB,1.0
SNCG,1.0
SND1-IT1,1.0
SNED1,1.0
SNED1-AS1,1.0
SNF8,1.0
SNHG1,1.0
SNHG10,1.0
SNHG11,1.0
SNHG12,1.0
SNHG15,1.0
SNHG16,1.0
SNHG17,1.0
SNHG18,1.0
SNHG19,1.0
SNHG20,1.0
SNHG21,1.0
SNHG22,1.0
SNHG25,1.0
SNHG28,1.0
SNHG29,1.0
SNHG3,1.0
SNHG30,1.0
SNHG31,1.0
SNHG32,1.0
SNHG4,1.0
SNHG6,1.0
SNHG7,1.0
SNHG8,1.0
SNHG9,1.0
SNIP1,1.0
SNN,1.0
SNORC,1.0
SNPH,1.0
SNRK,1.0
SNRK-AS1,1.0
SNRNP200,1.0
SNRNP25,1.0
SNRNP27,1.0
SNRNP35,1.0
SNRNP40,1.0
SNRNP48,1.0
SNRPA,1.0
SNRPA1,1.0
SNRPB,1.0
SNRPB2,1.0
SNRPC,1.0
SNRPD1,1.0
SNRPD2,1.0
SNRPE,1.0
SNRPF,1.0
SNRPG,1.0
SNTA1,1.0
SNTB1,1.0
SNTB2,1.0
SNTG1,1.0
SNTG2,1.0
SNU13,1.0
SNUPN,1.0
SNW1,1.0
SNX10,1.0
SNX10-AS1,1.0
SNX11,1.0
SNX12,1.0
SNX13,1.0
SNX15,1.0
SNX16,1.0
SNX17,1.0
SNX18,1.0
SNX2,1.0
SNX21,1.0
SNX22,1.0
SNX29,1.0
SNX3,1.0
SNX31,1.0
SNX32,1.0
SNX33,1.0
SNX5,1.0
SNX7,1.0
SNX8,1.0
SNX9-AS1,1.0
SOAT1,1.0
SOCS2,1.0
SOCS2-AS1,1.0
SOCS4,1.0
SOCS5,1.0
SOCS6,1.0
SOD1,1.0
SOD2,1.0
SOHLH1,1.0
SOHLH2,1.0
SORBS1,1.0
SORBS2,1.0
SORBS2-AS1,1.0
SORBS3,1.0
SORCS1,1.0
SORCS2,1.0
SORCS3,1.0
SORD,1.0
SORL1,1.0
SORT1,1.0
SOSTDC1,1.0
SOWAHA,1.0
SOWAHB,1.0
SOWAHC,1.0
SOX1,1.0
SOX1-OT,1.0
SOX10,1.0
SOX11,1.0
SOX12,1.0
SOX13,1.0
SOX15,1.0
SOX2,1.0
SOX2-OT,1.0
SOX21-AS1,1.0
SOX4,1.0
SOX5,1.0
SOX6,1.0
SOX7,1.0
SOX8,1.0
SOX9,1.0
SOX9-AS1,1.0
SP1,1.0
SP100,1.0
SP110,1.0
SP140,1.0
SP140L,1.0
SP2,1.0
SP2-AS1,1.0
SP2-DT,1.0
SPA17,1.0
SPAAR,1.0
SPACA6,1.0
SPACA9,1.0
SPACDR,1.0
SPAG1,1.0
SPAG16,1.0
SPAG17,1.0
SPAG4,1.0
SPAG5,1.0
SPAG6,1.0
SPAG7,1.0
SPAG8,1.0
SPANXA2-OT1,1.0
SPARC,1.0
SPARCL1,1.0
SPART-AS1,1.0
SPATA1,1.0
SPATA13,1.0
SPATA17,1.0
SPATA18,1.0
SPATA2,1.0
SPATA20,1.0
SPATA21,1.0
SPATA22,1.0
SPATA24,1.0
SPATA2L,1.0
SPATA33,1.0
SPATA4,1.0
SPATA41,1.0
SPATA5,1.0
SPATA5L1,1.0
SPATA6,1.0
SPATA6L,1.0
SPATA9,1.0
SPATC1,1.0
SPATC1L,1.0
SPC24,1.0
SPC25,1.0
SPCS1,1.0
SPCS2,1.0
SPCS3-AS1,1.0
SPDEF,1.0
SPDL1,1.0
SPDYA,1.0
SPDYE1,1.0
SPDYE10,1.0
SPDYE12,1.0
SPDYE16,1.0
SPDYE21,1.0
SPECC1L,1.0
SPEF1,1.0
SPEF2,1.0
SPEG,1.0
SPEN-AS1,1.0
SPESP1,1.0
SPG21,1.0
SPHK1,1.0
SPHKAP,1.0
SPI1,1.0
SPICE1,1.0
SPIN2A,1.0
SPIN2B,1.0
SPIN3,1.0
SPIN4,1.0
SPINDOC,1.0
SPINT2,1.0
SPN,1.0
SPNS1,1.0
SPNS2,1.0
SPNS3,1.0
SPOCK1,1.0
SPOCK2,1.0
SPOCK3,1.0
SPON1,1.0
SPON1-AS1,1.0
SPON2,1.0
SPOPL,1.0
SPOPL-DT,1.0
SPOUT1,1.0
SPP1,1.0
SPPL2B,1.0
SPR,1.0
SPRED1,1.0
SPRED3,1.0
SPRING1,1.0
SPRN,1.0
SPRTN,1.0
SPRY1,1.0
SPRY2,1.0
SPRY3,1.0
SPRY4,1.0
SPRY4-AS1,1.0
SPRYD3,1.0
SPRYD4,1.0
SPRYD7,1.0
SPSB1,1.0
SPSB2,1.0
SPSB3,1.0
SPTB,1.0
SPTBN1-AS1,1.0
SPTBN2,1.0
SPTBN5,1.0
SPTLC2,1.0
SPTLC3,1.0
SPTSSA,1.0
SPTSSB,1.0
SPTY2D1,1.0
SPX,1.0
SQLE,1.0
SQOR,1.0
SQSTM1,1.0
SRA1,1.0
SRBD1,1.0
SRC,1.0
SRCAP,1.0
SRCIN1,1.0
SRD5A1,1.0
SRD5A3,1.0
SRD5A3-AS1,1.0
SREBF1,1.0
SREBF2-AS1,1.0
SREK1,1.0
SREK1IP1,1.0
SRF,1.0
SRFBP1,1.0
SRGAP1,1.0
SRGAP2,1.0
SRGAP2-AS1,1.0
SRGAP2B,1.0
SRGAP2C,1.0
SRGAP3-AS3,1.0
SRGN,1.0
SRI,1.0
SRL,1.0
SRM,1.0
SRP14,1.0
SRP14-DT,1.0
SRP19,1.0
SRP68,1.0
SRP72,1.0
SRP9,1.0
SRPK3,1.0
SRPRA,1.0
SRPRB,1.0
SRPX,1.0
SRPX2,1.0
SRR,1.0
SRRD,1.0
SRRM1,1.0
SRRM2-AS1,1.0
SRRM4,1.0
SRRM5,1.0
SRRT,1.0
SRSF12,1.0
SRSF2,1.0
SRSF6,1.0
SRSF8,1.0
SRSF9,1.0
SRXN1,1.0
SS18L2,1.0
SSB,1.0
SSBP1,1.0
SSC4D,1.0
SSC5D,1.0
SSH2,1.0
SSH3,1.0
SSNA1,1.0
SSPN,1.0
SSR2,1.0
SSR3,1.0
SSR4,1.0
SSRP1,1.0
SST,1.0
SSTR1,1.0
SSTR2,1.0
SSTR3,1.0
SSU72,1.0
ST18,1.0
ST20,1.0
ST20-AS1,1.0
ST3GAL1,1.0
ST3GAL1-DT,1.0
ST3GAL2,1.0
ST3GAL3-AS1,1.0
ST3GAL4,1.0
ST3GAL5-AS1,1.0
ST3GAL6-AS1,1.0
ST6GAL1,1.0
ST6GAL2,1.0
ST6GALNAC2,1.0
ST6GALNAC3,1.0
ST6GALNAC4,1.0
ST6GALNAC5,1.0
ST6GALNAC6,1.0
ST7,1.0
ST7-AS2,1.0
ST7-OT4,1.0
ST8SIA2,1.0
ST8SIA3,1.0
ST8SIA4,1.0
ST8SIA5-DT,1.0
ST8SIA6,1.0
ST8SIA6-AS1,1.0
STAB1,1.0
STAB2,1.0
STAC,1.0
STAC2,1.0
STAC3,1.0
STAG1,1.0
STAG2-AS1,1.0
STAM-DT,1.0
STAMBPL1,1.0
STAP2,1.0
STAR,1.0
STARD10,1.0
STARD13,1.0
STARD13-AS,1.0
STARD3,1.0
STARD3NL,1.0
STARD4,1.0
STARD4-AS1,1.0
STARD5,1.0
STARD6,1.0
STARD7,1.0
STARD7-AS1,1.0
STARD8,1.0
STAT2,1.0
STAT4,1.0
STAT5A,1.0
STAT6,1.0
STBD1,1.0
STEAP1,1.0
STEAP1B,1.0
STEAP2,1.0
STEAP2-AS1,1.0
STEAP3,1.0
STEAP3-AS1,1.0
STEEP1,1.0
STIL,1.0
STIMATE,1.0
STING1,1.0
STIP1,1.0
STK10,1.0
STK11,1.0
STK11IP,1.0
STK16,1.0
STK17A,1.0
STK17B,1.0
STK19,1.0
STK25,1.0
STK26,1.0
STK3,1.0
STK31,1.0
STK32A,1.0
STK32B,1.0
STK32C,1.0
STK33,1.0
STK35,1.0
STK36,1.0
STK4,1.0
STK40,1.0
STKLD1,1.0
STMN1,1.0
STMN2,1.0
STMN3,1.0
STMN4,1.0
STMP1,1.0
STN1,1.0
STOM,1.0
STOML1,1.0
STOML2,1.0
STON1,1.0
STON2,1.0
STOX1,1.0
STPG1,1.0
STPG2,1.0
STPG2-AS1,1.0
STPG4,1.0
STRADB,1.0
STRAP,1.0
STRC,1.0
STRIP1,1.0
STRIP2,1.0
STRN,1.0
STRN4,1.0
STS,1.0
STT3A,1.0
STT3B,1.0
STUB1,1.0
STUM,1.0
STX10,1.0
STX11,1.0
STX17-DT,1.0
STX18,1.0
STX19,1.0
STX1A,1.0
STX1B,1.0
STX2,1.0
STX4,1.0
STX5,1.0
STXBP2,1.0
STXBP3,1.0
STXBP4,1.0
STXBP5-AS1,1.0
STXBP5L,1.0
STXBP6,1.0
STYK1,1.0
STYX,1.0
STYXL1,1.0
SUCLA2-AS1,1.0
SUCLG2,1.0
SUCLG2-DT,1.0
SUFU,1.0
SUGCT,1.0
SUGP1,1.0
SUGT1-DT,1.0
SUGT1P3,1.0
SULF1,1.0
SULF2,1.0
SULT1A1,1.0
SULT1A2,1.0
SULT1A3,1.0
SULT1C2,1.0
SULT1C4,1.0
SULT2B1,1.0
SULT4A1,1.0
SUMF1,1.0
SUMF2,1.0
SUMO1,1.0
SUMO2,1.0
SUMO3,1.0
SUMO4,1.0
SUN2,1.0
SUN3,1.0
SUOX,1.0
SUPT16H,1.0
SUPT3H,1.0
SUPT4H1,1.0
SUPT5H,1.0
SUPT7L,1.0
SUPV3L1,1.0
SURF1,1.0
SURF2,1.0
SURF4,1.0
SURF6,1.0
SUSD1,1.0
SUSD3,1.0
SUSD5,1.0
SUSD6,1.0
SUV39H1,1.0
SUV39H2,1.0
SUV39H2-DT,1.0
SV2A,1.0
SV2B,1.0
SV2C,1.0
SVBP,1.0
SVEP1,1.0
SVIL,1.0
SVIP,1.0
SVOPL,1.0
SWAP70,1.0
SWI5,1.0
SWSAP1,1.0
SWT1,1.0
SYAP1,1.0
SYCE1,1.0
SYCE1L,1.0
SYCE2,1.0
SYCP2,1.0
SYCP2L,1.0
SYDE2,1.0
SYF2,1.0
SYK,1.0
SYN1,1.0
SYN3,1.0
SYNC,1.0
SYNCRIP,1.0
SYNDIG1,1.0
SYNE1,1.0
SYNE2,1.0
SYNE3,1.0
SYNE4,1.0
SYNGAP1-AS1,1.0
SYNGR2,1.0
SYNGR3,1.0
SYNJ2,1.0
SYNJ2BP,1.0
SYNM,1.0
SYNM-AS1,1.0
SYNPO,1.0
SYNPO2,1.0
SYNPO2L,1.0
SYNPO2L-AS1,1.0
SYNPR,1.0
SYNPR-AS1,1.0
SYP,1.0
SYPL1,1.0
SYS1,1.0
SYT10,1.0
SYT12,1.0
SYT13,1.0
SYT15,1.0
SYT15-AS1,1.0
SYT16,1.0
SYT17,1.0
SYT2,1.0
SYT3,1.0
SYT4,1.0
SYT5,1.0
SYT6,1.0
SYT9,1.0
SYT9-AS1,1.0
SYTL2,1.0
SYTL3,1.0
SYTL4,1.0
SYTL5,1.0
SYVN1,1.0
SZRD1,1.0
TAB1,1.0
TAB3,1.0
TAC1,1.0
TAC3,1.0
TAC4,1.0
TACC1,1.0
TACC3,1.0
TACO1,1.0
TACR1,1.0
TACR3,1.0
TADA1,1.0
TADA2B,1.0
TADA3,1.0
TAF10,1.0
TAF11,1.0
TAF12,1.0
TAF12-DT,1.0
TAF13,1.0
TAF1A,1.0
TAF1A-AS1,1.0
TAF1B,1.0
TAF1C,1.0
TAF4B,1.0
TAF5,1.0
TAF5L,1.0
TAF6,1.0
TAF6L,1.0
TAF7,1.0
TAF7L,1.0
TAF8,1.0
TAF9,1.0
TAF9B,1.0
TAFA1,1.0
TAFA2,1.0
TAFA4,1.0
TAFA5,1.0
TAFAZZIN,1.0
TAGAP,1.0
TAGLN,1.0
TAGLN2,1.0
TAGLN3,1.0
TAL1,1.0
TALDO1,1.0
TAMALIN,1.0
TANC1,1.0
TANC2,1.0
TANGO2,1.0
TANK,1.0
TAOK2,1.0
TAP1,1.0
TAP2,1.0
TAPBP,1.0
TAPBPL,1.0
TAPT1-AS1,1.0
TARBP2,1.0
TARID,1.0
TARS1,1.0
TARS2,1.0
TAS2R14,1.0
TAS2R20,1.0
TAS2R4,1.0
TASP1,1.0
TATDN2,1.0
TAX1BP3,1.0
TBC1D1,1.0
TBC1D10A,1.0
TBC1D10B,1.0
TBC1D12,1.0
TBC1D13,1.0
TBC1D14,1.0
TBC1D16,1.0
TBC1D17,1.0
TBC1D19,1.0
TBC1D2,1.0
TBC1D20,1.0
TBC1D22A,1.0
TBC1D22A-DT,1.0
TBC1D22B,1.0
TBC1D24,1.0
TBC1D25,1.0
TBC1D30,1.0
TBC1D31,1.0
TBC1D32,1.0
TBC1D4,1.0
TBC1D7,1.0
TBC1D8-AS1,1.0
TBC1D8B,1.0
TBC1D9B,1.0
TBCB,1.0
TBCC,1.0
TBCCD1,1.0
TBCE,1.0
TBCEL,1.0
TBK1,1.0
TBKBP1,1.0
TBL1X,1.0
TBL2,1.0
TBL3,1.0
TBP,1.0
TBPL1,1.0
TBR1,1.0
TBRG4,1.0
TBX15,1.0
TBX19,1.0
TBXAS1,1.0
TC2N,1.0
TCAF1,1.0
TCAF2,1.0
TCAP,1.0
TCEA1,1.0
TCEA2,1.0
TCEA3,1.0
TCEAL1,1.0
TCEAL2,1.0
TCEAL3,1.0
TCEAL4,1.0
TCEAL5,1.0
TCEAL6,1.0
TCEAL7,1.0
TCEAL8,1.0
TCEAL9,1.0
TCEANC,1.0
TCEANC2,1.0
TCERG1L,1.0
TCF12,1.0
TCF12-DT,1.0
TCF3,1.0
TCF4,1.0
TCF7L1,1.0
TCF7L2,1.0
TCFL5,1.0
TCHH,1.0
TCHP,1.0
TCIRG1,1.0
TCN2,1.0
TCOF1,1.0
TCP1,1.0
TCP10L,1.0
TCP11L2,1.0
TCTA,1.0
TCTE1,1.0
TCTN1,1.0
TCTN2,1.0
TCTN3,1.0
TDG,1.0
TDO2,1.0
TDP1,1.0
TDP2,1.0
TDRD1,1.0
TDRD10,1.0
TDRD12,1.0
TDRD5,1.0
TDRD6,1.0
TDRD6-AS1,1.0
TDRD7,1.0
TDRD9,1.0
TDRG1,1.0
TDRKH,1.0
TDRKH-AS1,1.0
TDRP,1.0
TEAD1,1.0
TEAD3,1.0
TEAD4,1.0
TEC,1.0
TECPR1,1.0
TECPR2,1.0
TECR,1.0
TECTA,1.0
TEDC1,1.0
TEDC2,1.0
TEFM,1.0
TEK,1.0
TEKT3,1.0
TEKT4P2,1.0
TEKT5,1.0
TEKTIP1,1.0
TELO2,1.0
TEN1,1.0
TENM1,1.0
TENM2,1.0
TENM2-AS1,1.0
TENM3,1.0
TENM3-AS1,1.0
TENM4,1.0
TENT4B,1.0
TENT5A,1.0
TEP1,1.0
TEPSIN,1.0
TERB1,1.0
TES,1.0
TESC,1.0
TESK1,1.0
TESK2,1.0
TESPA1,1.0
TET1,1.0
TET3,1.0
TEX10,1.0
TEX14,1.0
TEX15,1.0
TEX22,1.0
TEX26,1.0
TEX261,1.0
TEX264,1.0
TEX29,1.0
TEX30,1.0
TEX41,1.0
TEX45,1.0
TEX46,1.0
TEX48,1.0
TEX53,1.0
TEX9,1.0
TF,1.0
TFAM,1.0
TFAP2E,1.0
TFAP4,1.0
TFB2M,1.0
TFCP2,1.0
TFCP2L1,1.0
TFDP1,1.0
TFDP2,1.0
TFE3,1.0
TFEB,1.0
TFEC,1.0
TFIP11,1.0
TFIP11-DT,1.0
TFPI,1.0
TFPT,1.0
TFR2,1.0
TFRC,1.0
TG,1.0
TGDS,1.0
TGFA,1.0
TGFB1,1.0
TGFB2,1.0
TGFB3,1.0
TGFBI,1.0
TGFBR1,1.0
TGFBR2,1.0
TGFBR3,1.0
TGFBR3L,1.0
TGFBRAP1,1.0
TGIF1,1.0
TGIF2,1.0
TGM2,1.0
TGOLN2,1.0
TGS1,1.0
TH2LCRR,1.0
THADA,1.0
THAP1,1.0
THAP10,1.0
THAP11,1.0
THAP12,1.0
THAP2,1.0
THAP3,1.0
THAP4,1.0
THAP5,1.0
THAP6,1.0
THAP7,1.0
THAP7-AS1,1.0
THAP8,1.0
THAP9,1.0
THAP9-AS1,1.0
THBS1,1.0
THBS2,1.0
THBS2-AS1,1.0
THBS3,1.0
THBS3-AS1,1.0
THBS4,1.0
THBS4-AS1,1.0
THCAT155,1.0
THEM4,1.0
THEM6,1.0
THEMIS,1.0
THEMIS2,1.0
THG1L,1.0
THNSL1,1.0
THNSL2,1.0
THOC3,1.0
THOC5,1.0
THOC6,1.0
THOC7,1.0
THOP1,1.0
THRA,1.0
THRB,1.0
THRB-AS1,1.0
THSD1,1.0
THSD4,1.0
THSD4-AS1,1.0
THSD7A,1.0
THSD7B,1.0
THSD8,1.0
THUMPD1,1.0
THUMPD3,1.0
THY1,1.0
THY1-AS1,1.0
THYN1,1.0
TIAM1,1.0
TICAM1,1.0
TICAM2,1.0
TICAM2-AS1,1.0
TIE1,1.0
TIFA,1.0
TIGAR,1.0
TIGD1,1.0
TIGD2,1.0
TIGD3,1.0
TIGD4,1.0
TIGD5,1.0
TIGD6,1.0
TIGD7,1.0
TIMELESS,1.0
TIMM10,1.0
TIMM10B,1.0
TIMM13,1.0
TIMM17A,1.0
TIMM17B,1.0
TIMM21,1.0
TIMM22,1.0
TIMM23,1.0
TIMM23B,1.0
TIMM29,1.0
TIMM44,1.0
TIMM50,1.0
TIMM8A,1.0
TIMM8B,1.0
TIMM9,1.0
TIMMDC1,1.0
TIMP1,1.0
TIMP3,1.0
TIMP4,1.0
TINAG,1.0
TINCR,1.0
TINF2,1.0
TIPARP,1.0
TIPIN,1.0
TIPRL,1.0
TIRAP,1.0
TIRAP-AS1,1.0
TJAP1,1.0
TJP2,1.0
TKFC,1.0
TKT,1.0
TLCD2,1.0
TLCD3A,1.0
TLCD3B,1.0
TLCD4,1.0
TLCD5,1.0
TLE1,1.0
TLE1-DT,1.0
TLE2,1.0
TLE3,1.0
TLE4,1.0
TLE5,1.0
TLL1,1.0
TLL2,1.0
TLN1,1.0
TLNRD1,1.0
TLR1,1.0
TLR10,1.0
TLR2,1.0
TLR3,1.0
TLR4,1.0
TLR5,1.0
TLR6,1.0
TLR7,1.0
TM2D2,1.0
TM6SF1,1.0
TM7SF2,1.0
TM9SF1,1.0
TMA16,1.0
TMA7,1.0
TMBIM1,1.0
TMBIM4,1.0
TMC1,1.0
TMC2,1.0
TMC3,1.0
TMC3-AS1,1.0
TMC4,1.0
TMC6,1.0
TMC7,1.0
TMC8,1.0
TMCC1-DT,1.0
TMCC2,1.0
TMCC3,1.0
TMCO1,1.0
TMCO4,1.0
TMCO6,1.0
TMED1,1.0
TMED2,1.0
TMED3,1.0
TMED5,1.0
TMED6,1.0
TMED7,1.0
TMED9,1.0
TMEFF1,1.0
TMEFF2,1.0
TMEM100,1.0
TMEM101,1.0
TMEM104,1.0
TMEM106A,1.0
TMEM106C,1.0
TMEM107,1.0
TMEM108,1.0
TMEM108-AS1,1.0
TMEM109,1.0
TMEM11,1.0
TMEM11-DT,1.0
TMEM115,1.0
TMEM116,1.0
TMEM117,1.0
TMEM120A,1.0
TMEM120B,1.0
TMEM121,1.0
TMEM121B,1.0
TMEM123,1.0
TMEM125,1.0
TMEM126A,1.0
TMEM126B,1.0
TMEM127,1.0
TMEM128,1.0
TMEM129,1.0
TMEM130,1.0
TMEM131L,1.0
TMEM132A,1.0
TMEM132B,1.0
TMEM132C,1.0
TMEM132D,1.0
TMEM132E,1.0
TMEM132E-DT,1.0
TMEM134,1.0
TMEM138,1.0
TMEM139-AS1,1.0
TMEM140,1.0
TMEM141,1.0
TMEM143,1.0
TMEM144,1.0
TMEM145,1.0
TMEM147,1.0
TMEM147-AS1,1.0
TMEM14A,1.0
TMEM14B-DT,1.0
TMEM14C,1.0
TMEM150A,1.0
TMEM150C,1.0
TMEM151A,1.0
TMEM151B,1.0
TMEM154,1.0
TMEM156,1.0
TMEM158,1.0
TMEM160,1.0
TMEM161A,1.0
TMEM163,1.0
TMEM164,1.0
TMEM165,1.0
TMEM167A,1.0
TMEM167B,1.0
TMEM167B-DT,1.0
TMEM169,1.0
TMEM17,1.0
TMEM170A,1.0
TMEM175,1.0
TMEM176B,1.0
TMEM177,1.0
TMEM178B,1.0
TMEM179,1.0
TMEM179B,1.0
TMEM18,1.0
TMEM182,1.0
TMEM183A,1.0
TMEM184C,1.0
TMEM184C-DT,1.0
TMEM185A,1.0
TMEM185B,1.0
TMEM186,1.0
TMEM187,1.0
TMEM19,1.0
TMEM191A,1.0
TMEM191C,1.0
TMEM192,1.0
TMEM196,1.0
TMEM198,1.0
TMEM199,1.0
TMEM200A,1.0
TMEM200C,1.0
TMEM201,1.0
TMEM202-AS1,1.0
TMEM203,1.0
TMEM204,1.0
TMEM205,1.0
TMEM208,1.0
TMEM209,1.0
TMEM212,1.0
TMEM212-AS1,1.0
TMEM214,1.0
TMEM216,1.0
TMEM218,1.0
TMEM219,1.0
TMEM220,1.0
TMEM220-AS1,1.0
TMEM221,1.0
TMEM222,1.0
TMEM223,1.0
TMEM225B,1.0
TMEM229A,1.0
TMEM229B,1.0
TMEM230,1.0
TMEM231,1.0
TMEM232,1.0
TMEM233,1.0
TMEM234,1.0
TMEM235,1.0
TMEM237,1.0
TMEM238,1.0
TMEM240,1.0
TMEM241,1.0
TMEM242,1.0
TMEM243,1.0
TMEM244,1.0
TMEM246-AS1,1.0
TMEM249,1.0
TMEM25,1.0
TMEM250,1.0
TMEM254,1.0
TMEM254-AS1,1.0
TMEM255A,1.0
TMEM256,1.0
TMEM258,1.0
TMEM26,1.0
TMEM263,1.0
TMEM263-DT,1.0
TMEM265,1.0
TMEM266,1.0
TMEM267,1.0
TMEM269,1.0
TMEM271,1.0
TMEM272,1.0
TMEM275,1.0
TMEM276,1.0
TMEM30A,1.0
TMEM30A-DT,1.0
TMEM33,1.0
TMEM35A,1.0
TMEM35B,1.0
TMEM38B,1.0
TMEM39A,1.0
TMEM39B,1.0
TMEM41A,1.0
TMEM42,1.0
TMEM43,1.0
TMEM44,1.0
TMEM44-AS1,1.0
TMEM44-AS2,1.0
TMEM45A,1.0
TMEM45B,1.0
TMEM47,1.0
TMEM50A,1.0
TMEM51,1.0
TMEM51-AS1,1.0
TMEM52,1.0
TMEM52B,1.0
TMEM53,1.0
TMEM54,1.0
TMEM59,1.0
TMEM59L,1.0
TMEM60,1.0
TMEM62,1.0
TMEM63A,1.0
TMEM63C,1.0
TMEM64,1.0
TMEM67,1.0
TMEM68,1.0
TMEM69,1.0
TMEM70,1.0
TMEM71,1.0
TMEM74,1.0
TMEM74B,1.0
TMEM79,1.0
TMEM80,1.0
TMEM81,1.0
TMEM86A,1.0
TMEM86B,1.0
TMEM87A,1.0
TMEM87B,1.0
TMEM88,1.0
TMEM88B,1.0
TMEM8B,1.0
TMEM9,1.0
TMEM91,1.0
TMEM94,1.0
TMEM97,1.0
TMEM98,1.0
TMEM9B,1.0
TMEM9B-AS1,1.0
TMF1,1.0
TMIE,1.0
TMIGD3,1.0
TMLHE,1.0
TMLHE-AS1,1.0
TMOD1,1.0
TMOD3,1.0
TMPO,1.0
TMPPE,1.0
TMPRSS11A,1.0
TMPRSS11D,1.0
TMPRSS5,1.0
TMPRSS9,1.0
TMSB10,1.0
TMSB15B,1.0
TMSB15B-AS1,1.0
TMSB15C,1.0
TMSB4X,1.0
TMTC1,1.0
TMTC2,1.0
TMTC4,1.0
TMUB1,1.0
TMUB2,1.0
TMX1,1.0
TMX2,1.0
TMX4,1.0
TNC,1.0
TNFAIP1,1.0
TNFAIP2,1.0
TNFAIP3,1.0
TNFAIP6,1.0
TNFAIP8,1.0
TNFAIP8L1,1.0
TNFAIP8L3,1.0
TNFRSF10A,1.0
TNFRSF10B,1.0
TNFRSF10D,1.0
TNFRSF11A,1.0
TNFRSF11B,1.0
TNFRSF13C,1.0
TNFRSF14,1.0
TNFRSF19,1.0
TNFRSF1A,1.0
TNFRSF1B,1.0
TNFRSF25,1.0
TNFRSF6B,1.0
TNFSF10,1.0
TNFSF12,1.0
TNFSF13,1.0
TNFSF13B,1.0
TNFSF4,1.0
TNFSF9,1.0
TNIK,1.0
TNIP1,1.0
TNIP2,1.0
TNIP3,1.0
TNKS1BP1,1.0
TNNC2,1.0
TNNI3K,1.0
TNNT1,1.0
TNPO1,1.0
TNPO1-DT,1.0
TNR,1.0
TNS1,1.0
TNS2,1.0
TNS2-AS1,1.0
TNS3,1.0
TNXB,1.0
TOB1,1.0
TOB1-AS1,1.0
TOB2,1.0
TOE1,1.0
TOGARAM2,1.0
TOLLIP,1.0
TOLLIP-DT,1.0
TOM1,1.0
TOMM20,1.0
TOMM20L-DT,1.0
TOMM22,1.0
TOMM34,1.0
